Entity,Code,Day,facial_coverings,,
Tajikistan,TJK,7/11/20,3,,
Tajikistan,TJK,8/11/20,3,,
Tajikistan,TJK,9/11/20,3,,
Tajikistan,TJK,10/11/20,3,,
Tajikistan,TJK,11/11/20,3,,
Tajikistan,TJK,12/11/20,3,,
Tajikistan,TJK,13/11/20,3,,
Tajikistan,TJK,14/11/20,3,,
Tajikistan,TJK,15/11/20,3,,
Tajikistan,TJK,16/11/20,3,,
Tajikistan,TJK,17/11/20,3,,
Tajikistan,TJK,18/11/20,3,,
Tajikistan,TJK,19/11/20,3,,
Tajikistan,TJK,20/11/20,3,,
Tajikistan,TJK,21/11/20,3,,
Tajikistan,TJK,22/11/20,3,,
Tajikistan,TJK,23/11/20,3,,
Tajikistan,TJK,24/11/20,3,,
Tajikistan,TJK,25/11/20,3,,
Tajikistan,TJK,26/11/20,3,,
Tajikistan,TJK,27/11/20,3,,
Tajikistan,TJK,28/11/20,3,,
Tajikistan,TJK,29/11/20,3,,
Tajikistan,TJK,30/11/20,3,,
Tajikistan,TJK,1/12/20,3,,
Tajikistan,TJK,2/12/20,3,,
Tajikistan,TJK,3/12/20,3,,
Tajikistan,TJK,4/12/20,3,,
Tajikistan,TJK,5/12/20,3,,
Tajikistan,TJK,6/12/20,3,,
Tajikistan,TJK,7/12/20,3,,
Tajikistan,TJK,8/12/20,3,,
Tajikistan,TJK,9/12/20,3,,
Tajikistan,TJK,10/12/20,3,,
Tajikistan,TJK,11/12/20,3,,
Tajikistan,TJK,12/12/20,3,,
Tajikistan,TJK,13/12/20,3,,
Tajikistan,TJK,14/12/20,3,,
Tajikistan,TJK,15/12/20,3,,
Tajikistan,TJK,16/12/20,3,,
Tajikistan,TJK,17/12/20,3,,
Tajikistan,TJK,18/12/20,3,,
Tajikistan,TJK,19/12/20,3,,
Tajikistan,TJK,20/12/20,3,,
Tajikistan,TJK,21/12/20,3,,
Tajikistan,TJK,22/12/20,3,,
Tajikistan,TJK,23/12/20,3,,
Tajikistan,TJK,24/12/20,3,,
Tajikistan,TJK,25/12/20,3,,
Tajikistan,TJK,26/12/20,3,,
Tajikistan,TJK,27/12/20,3,,
Tajikistan,TJK,28/12/20,3,,
Tajikistan,TJK,29/12/20,3,,
Tajikistan,TJK,30/12/20,3,,
Tajikistan,TJK,31/12/20,3,,
Tajikistan,TJK,1/1/21,3,,
Tajikistan,TJK,2/1/21,3,,
Tajikistan,TJK,3/1/21,3,,
Tajikistan,TJK,4/1/21,3,,
Tajikistan,TJK,5/1/21,3,,
Tajikistan,TJK,6/1/21,3,,
Tajikistan,TJK,7/1/21,3,,
Tajikistan,TJK,8/1/21,3,,
Tajikistan,TJK,9/1/21,3,,
Tajikistan,TJK,10/1/21,3,,
Tajikistan,TJK,11/1/21,3,,
Tajikistan,TJK,12/1/21,3,,
Tajikistan,TJK,13/1/21,3,,
Tajikistan,TJK,14/1/21,3,,
Tajikistan,TJK,15/1/21,3,,
Tajikistan,TJK,16/1/21,3,,
Tajikistan,TJK,17/1/21,3,,
Tajikistan,TJK,18/1/21,3,,
Tajikistan,TJK,19/1/21,3,,
Tajikistan,TJK,20/1/21,3,,
Tajikistan,TJK,21/1/21,3,,
Tajikistan,TJK,22/1/21,3,,
Tajikistan,TJK,23/1/21,3,,
Tajikistan,TJK,24/1/21,3,,
Tajikistan,TJK,25/1/21,3,,
Tajikistan,TJK,26/1/21,3,,
Tajikistan,TJK,27/1/21,3,,
Tajikistan,TJK,28/1/21,3,,
Tajikistan,TJK,29/1/21,3,,
Tajikistan,TJK,30/1/21,3,,
Tajikistan,TJK,31/1/21,3,,
Tajikistan,TJK,1/2/21,3,,
Tajikistan,TJK,2/2/21,3,,
Tajikistan,TJK,3/2/21,3,,
Tajikistan,TJK,4/2/21,3,,
Tajikistan,TJK,5/2/21,3,,
Tajikistan,TJK,6/2/21,3,,
Tajikistan,TJK,7/2/21,3,,
Tajikistan,TJK,8/2/21,3,,
Tajikistan,TJK,9/2/21,3,,
Tajikistan,TJK,10/2/21,3,,
Tajikistan,TJK,11/2/21,3,,
Tajikistan,TJK,12/2/21,3,,
Tajikistan,TJK,13/2/21,3,,
Tajikistan,TJK,14/2/21,3,,
Tajikistan,TJK,15/2/21,3,,
Tajikistan,TJK,16/2/21,3,,
Tajikistan,TJK,17/2/21,3,,
Tajikistan,TJK,18/2/21,3,,
Tajikistan,TJK,19/2/21,3,,
Tajikistan,TJK,20/2/21,3,,
Tajikistan,TJK,21/2/21,3,,
Tajikistan,TJK,22/2/21,3,,
Tajikistan,TJK,23/2/21,3,,
Tajikistan,TJK,24/2/21,3,,
Tajikistan,TJK,25/2/21,3,,
Tajikistan,TJK,26/2/21,3,,
Tajikistan,TJK,27/2/21,3,,
Tajikistan,TJK,28/2/21,3,,
Tajikistan,TJK,1/3/21,3,,
Tajikistan,TJK,2/3/21,3,,
Tajikistan,TJK,3/3/21,3,,
Tajikistan,TJK,4/3/21,3,,
Tajikistan,TJK,5/3/21,3,,
Tajikistan,TJK,6/3/21,3,,
Tajikistan,TJK,7/3/21,3,,
Tajikistan,TJK,8/3/21,3,,
Tajikistan,TJK,9/3/21,3,,
Tajikistan,TJK,10/3/21,3,,
Tajikistan,TJK,11/3/21,3,,
Tajikistan,TJK,12/3/21,3,,
Tajikistan,TJK,13/3/21,3,,
Tajikistan,TJK,14/3/21,3,,
Tajikistan,TJK,15/3/21,3,,
Tajikistan,TJK,16/3/21,3,,
Tajikistan,TJK,17/3/21,4,,
Tajikistan,TJK,18/3/21,4,,
Tajikistan,TJK,19/3/21,4,,
Tajikistan,TJK,20/3/21,4,,
Tajikistan,TJK,21/3/21,4,,
Tajikistan,TJK,22/3/21,4,,
Tajikistan,TJK,23/3/21,4,,
Tajikistan,TJK,24/3/21,4,,
Tajikistan,TJK,25/3/21,4,,
Tajikistan,TJK,26/3/21,4,,
Tajikistan,TJK,27/3/21,4,,
Tajikistan,TJK,28/3/21,4,,
Tajikistan,TJK,29/3/21,4,,
Tajikistan,TJK,30/3/21,4,,
Tajikistan,TJK,31/3/21,4,,
Tajikistan,TJK,1/4/21,4,,
Tajikistan,TJK,2/4/21,4,,
Tajikistan,TJK,3/4/21,4,,
Tajikistan,TJK,4/4/21,4,,
Tajikistan,TJK,5/4/21,4,,
Tajikistan,TJK,6/4/21,4,,
Tajikistan,TJK,7/4/21,4,,
Tajikistan,TJK,8/4/21,4,,
Tajikistan,TJK,9/4/21,4,,
Tajikistan,TJK,10/4/21,4,,
Tajikistan,TJK,11/4/21,4,,
Tajikistan,TJK,12/4/21,4,,
Tajikistan,TJK,13/4/21,4,,
Tajikistan,TJK,14/4/21,4,,
Tajikistan,TJK,15/4/21,4,,
Tajikistan,TJK,16/4/21,4,,
Tajikistan,TJK,17/4/21,4,,
Tajikistan,TJK,18/4/21,4,,
Tajikistan,TJK,19/4/21,4,,
Tajikistan,TJK,20/4/21,4,,
Tajikistan,TJK,21/4/21,4,,
Tajikistan,TJK,22/4/21,4,,
Tajikistan,TJK,23/4/21,4,,
Tajikistan,TJK,24/4/21,4,,
Tajikistan,TJK,25/4/21,4,,
Tajikistan,TJK,26/4/21,4,,
Tajikistan,TJK,18/5/21,4,,
Tajikistan,TJK,19/5/21,4,,
Tajikistan,TJK,20/5/21,4,,
Tajikistan,TJK,21/5/21,4,,
Tajikistan,TJK,22/5/21,4,,
Tajikistan,TJK,23/5/21,4,,
Tajikistan,TJK,24/5/21,4,,
Tajikistan,TJK,25/5/21,4,,
Tajikistan,TJK,26/5/21,4,,
Tajikistan,TJK,27/5/21,4,,
Tajikistan,TJK,28/5/21,4,,
Tajikistan,TJK,29/5/21,4,,
Tajikistan,TJK,30/5/21,4,,
Tajikistan,TJK,31/5/21,4,,
Tajikistan,TJK,1/6/21,4,,
Tajikistan,TJK,2/6/21,4,,
Tajikistan,TJK,3/6/21,4,,
Tajikistan,TJK,4/6/21,4,,
Tajikistan,TJK,5/6/21,4,,
Tajikistan,TJK,6/6/21,4,,
Tajikistan,TJK,7/6/21,4,,
Tajikistan,TJK,8/6/21,4,,
Tajikistan,TJK,9/6/21,4,,
Tajikistan,TJK,10/6/21,4,,
Tajikistan,TJK,11/6/21,4,,
Tajikistan,TJK,12/6/21,4,,
Tajikistan,TJK,13/6/21,4,,
Tanzania,TZA,1/1/20,0,,
Tanzania,TZA,2/1/20,0,,
Tanzania,TZA,3/1/20,0,,
Tanzania,TZA,4/1/20,0,,
Tanzania,TZA,5/1/20,0,,
Tanzania,TZA,6/1/20,0,,
Tanzania,TZA,7/1/20,0,,
Tanzania,TZA,8/1/20,0,,
Tanzania,TZA,9/1/20,0,,
Tanzania,TZA,10/1/20,0,,
Tanzania,TZA,11/1/20,0,,
Tanzania,TZA,12/1/20,0,,
Tanzania,TZA,13/1/20,0,,
Tanzania,TZA,14/1/20,0,,
Tanzania,TZA,15/1/20,0,,
Tanzania,TZA,16/1/20,0,,
Tanzania,TZA,17/1/20,0,,
Tanzania,TZA,18/1/20,0,,
Tanzania,TZA,19/1/20,0,,
Tanzania,TZA,20/1/20,0,,
Tanzania,TZA,21/1/20,0,,
Tanzania,TZA,22/1/20,0,,
Tanzania,TZA,23/1/20,0,,
Tanzania,TZA,24/1/20,0,,
Tanzania,TZA,25/1/20,0,,
Tanzania,TZA,26/1/20,0,,
Tanzania,TZA,27/1/20,0,,
Tanzania,TZA,28/1/20,0,,
Tanzania,TZA,29/1/20,0,,
Tanzania,TZA,30/1/20,0,,
Tanzania,TZA,31/1/20,0,,
Tanzania,TZA,1/2/20,0,,
Tanzania,TZA,2/2/20,0,,
Tanzania,TZA,3/2/20,0,,
Tanzania,TZA,4/2/20,0,,
Tanzania,TZA,5/2/20,0,,
Tanzania,TZA,6/2/20,0,,
Tanzania,TZA,7/2/20,0,,
Tanzania,TZA,8/2/20,0,,
Tanzania,TZA,9/2/20,0,,
Tanzania,TZA,10/2/20,0,,
Tanzania,TZA,11/2/20,0,,
Tanzania,TZA,12/2/20,0,,
Tanzania,TZA,13/2/20,0,,
Tanzania,TZA,14/2/20,0,,
Tanzania,TZA,15/2/20,0,,
Tanzania,TZA,16/2/20,0,,
Tanzania,TZA,17/2/20,0,,
Tanzania,TZA,18/2/20,0,,
Tanzania,TZA,19/2/20,0,,
Tanzania,TZA,20/2/20,0,,
Tanzania,TZA,21/2/20,0,,
Tanzania,TZA,22/2/20,0,,
Tanzania,TZA,23/2/20,0,,
Tanzania,TZA,24/2/20,0,,
Tanzania,TZA,25/2/20,0,,
Tanzania,TZA,26/2/20,0,,
Tanzania,TZA,27/2/20,0,,
Tanzania,TZA,28/2/20,0,,
Tanzania,TZA,29/2/20,0,,
Tanzania,TZA,1/3/20,0,,
Tanzania,TZA,2/3/20,0,,
Tanzania,TZA,3/3/20,0,,
Tanzania,TZA,4/3/20,0,,
Tanzania,TZA,5/3/20,0,,
Tanzania,TZA,6/3/20,0,,
Tanzania,TZA,7/3/20,0,,
Tanzania,TZA,8/3/20,0,,
Tanzania,TZA,9/3/20,0,,
Tanzania,TZA,10/3/20,0,,
Tanzania,TZA,11/3/20,0,,
Tanzania,TZA,12/3/20,0,,
Tanzania,TZA,13/3/20,0,,
Tanzania,TZA,14/3/20,0,,
Tanzania,TZA,15/3/20,0,,
Tanzania,TZA,16/3/20,0,,
Tanzania,TZA,17/3/20,0,,
Tanzania,TZA,18/3/20,0,,
Tanzania,TZA,19/3/20,0,,
Tanzania,TZA,20/3/20,0,,
Tanzania,TZA,21/3/20,0,,
Tanzania,TZA,22/3/20,0,,
Tanzania,TZA,23/3/20,0,,
Tanzania,TZA,24/3/20,0,,
Tanzania,TZA,25/3/20,0,,
Tanzania,TZA,26/3/20,0,,
Tanzania,TZA,27/3/20,0,,
Tanzania,TZA,28/3/20,0,,
Tanzania,TZA,29/3/20,0,,
Tanzania,TZA,30/3/20,0,,
Tanzania,TZA,31/3/20,0,,
Tanzania,TZA,1/4/20,0,,
Tanzania,TZA,2/4/20,0,,
Tanzania,TZA,3/4/20,0,,
Tanzania,TZA,4/4/20,0,,
Tanzania,TZA,5/4/20,0,,
Tanzania,TZA,6/4/20,0,,
Tanzania,TZA,7/4/20,0,,
Tanzania,TZA,8/4/20,0,,
Tanzania,TZA,9/4/20,0,,
Tanzania,TZA,10/4/20,0,,
Tanzania,TZA,11/4/20,0,,
Tanzania,TZA,12/4/20,0,,
Tanzania,TZA,13/4/20,0,,
Tanzania,TZA,14/4/20,0,,
Tanzania,TZA,15/4/20,0,,
Tanzania,TZA,16/4/20,0,,
Tanzania,TZA,17/4/20,0,,
Tanzania,TZA,18/4/20,0,,
Tanzania,TZA,19/4/20,0,,
Tanzania,TZA,20/4/20,2,,
Tanzania,TZA,21/4/20,2,,
Tanzania,TZA,22/4/20,2,,
Tanzania,TZA,23/4/20,2,,
Tanzania,TZA,24/4/20,2,,
Tanzania,TZA,25/4/20,2,,
Tanzania,TZA,26/4/20,2,,
Tanzania,TZA,27/4/20,2,,
Tanzania,TZA,28/4/20,2,,
Tanzania,TZA,29/4/20,2,,
Tanzania,TZA,30/4/20,2,,
Tanzania,TZA,1/5/20,2,,
Tanzania,TZA,2/5/20,2,,
Tanzania,TZA,3/5/20,2,,
Tanzania,TZA,4/5/20,2,,
Tanzania,TZA,5/5/20,2,,
Tanzania,TZA,6/5/20,2,,
Tanzania,TZA,7/5/20,2,,
Tanzania,TZA,8/5/20,2,,
Tanzania,TZA,9/5/20,2,,
Tanzania,TZA,10/5/20,2,,
Tanzania,TZA,11/5/20,2,,
Tanzania,TZA,12/5/20,2,,
Tanzania,TZA,13/5/20,2,,
Tanzania,TZA,14/5/20,2,,
Tanzania,TZA,15/5/20,2,,
Tanzania,TZA,16/5/20,2,,
Tanzania,TZA,17/5/20,2,,
Tanzania,TZA,18/5/20,2,,
Tanzania,TZA,19/5/20,2,,
Tanzania,TZA,20/5/20,2,,
Tanzania,TZA,21/5/20,2,,
Tanzania,TZA,22/5/20,2,,
Tanzania,TZA,23/5/20,2,,
Tanzania,TZA,24/5/20,2,,
Tanzania,TZA,25/5/20,2,,
Tanzania,TZA,26/5/20,2,,
Tanzania,TZA,27/5/20,2,,
Tanzania,TZA,28/5/20,2,,
Tanzania,TZA,29/5/20,2,,
Tanzania,TZA,30/5/20,2,,
Tanzania,TZA,31/5/20,2,,
Tanzania,TZA,1/6/20,2,,
Tanzania,TZA,2/6/20,2,,
Tanzania,TZA,3/6/20,2,,
Tanzania,TZA,4/6/20,2,,
Tanzania,TZA,5/6/20,2,,
Tanzania,TZA,6/6/20,2,,
Tanzania,TZA,7/6/20,2,,
Tanzania,TZA,8/6/20,2,,
Tanzania,TZA,9/6/20,2,,
Tanzania,TZA,10/6/20,2,,
Tanzania,TZA,11/6/20,2,,
Tanzania,TZA,12/6/20,2,,
Tanzania,TZA,13/6/20,2,,
Tanzania,TZA,14/6/20,2,,
Tanzania,TZA,15/6/20,2,,
Tanzania,TZA,16/6/20,2,,
Tanzania,TZA,17/6/20,2,,
Tanzania,TZA,18/6/20,2,,
Tanzania,TZA,19/6/20,2,,
Tanzania,TZA,20/6/20,2,,
Tanzania,TZA,21/6/20,2,,
Tanzania,TZA,22/6/20,2,,
Tanzania,TZA,23/6/20,2,,
Tanzania,TZA,24/6/20,2,,
Tanzania,TZA,25/6/20,2,,
Tanzania,TZA,26/6/20,2,,
Tanzania,TZA,27/6/20,2,,
Tanzania,TZA,28/6/20,2,,
Tanzania,TZA,29/6/20,2,,
Tanzania,TZA,30/6/20,2,,
Tanzania,TZA,1/7/20,2,,
Tanzania,TZA,2/7/20,2,,
Tanzania,TZA,3/7/20,2,,
Tanzania,TZA,4/7/20,2,,
Tanzania,TZA,5/7/20,2,,
Tanzania,TZA,6/7/20,2,,
Tanzania,TZA,7/7/20,2,,
Tanzania,TZA,8/7/20,2,,
Tanzania,TZA,9/7/20,2,,
Tanzania,TZA,10/7/20,2,,
Tanzania,TZA,11/7/20,2,,
Tanzania,TZA,12/7/20,2,,
Tanzania,TZA,13/7/20,2,,
Tanzania,TZA,14/7/20,2,,
Tanzania,TZA,15/7/20,2,,
Tanzania,TZA,16/7/20,2,,
Tanzania,TZA,17/7/20,2,,
Tanzania,TZA,18/7/20,2,,
Tanzania,TZA,19/7/20,2,,
Tanzania,TZA,20/7/20,2,,
Tanzania,TZA,21/7/20,2,,
Tanzania,TZA,22/7/20,2,,
Tanzania,TZA,23/7/20,2,,
Tanzania,TZA,24/7/20,2,,
Tanzania,TZA,25/7/20,2,,
Tanzania,TZA,26/7/20,2,,
Tanzania,TZA,27/7/20,2,,
Tanzania,TZA,28/7/20,2,,
Tanzania,TZA,29/7/20,2,,
Tanzania,TZA,30/7/20,2,,
Tanzania,TZA,31/7/20,2,,
Tanzania,TZA,1/8/20,2,,
Tanzania,TZA,2/8/20,2,,
Tanzania,TZA,3/8/20,2,,
Tanzania,TZA,4/8/20,2,,
Tanzania,TZA,5/8/20,2,,
Tanzania,TZA,6/8/20,2,,
Tanzania,TZA,7/8/20,2,,
Tanzania,TZA,8/8/20,2,,
Tanzania,TZA,9/8/20,2,,
Tanzania,TZA,10/8/20,2,,
Tanzania,TZA,11/8/20,2,,
Tanzania,TZA,12/8/20,2,,
Tanzania,TZA,13/8/20,2,,
Tanzania,TZA,14/8/20,2,,
Tanzania,TZA,15/8/20,2,,
Tanzania,TZA,16/8/20,2,,
Tanzania,TZA,17/8/20,2,,
Tanzania,TZA,18/8/20,2,,
Tanzania,TZA,19/8/20,2,,
Tanzania,TZA,20/8/20,2,,
Tanzania,TZA,21/8/20,2,,
Tanzania,TZA,22/8/20,2,,
Tanzania,TZA,23/8/20,2,,
Tanzania,TZA,24/8/20,2,,
Tanzania,TZA,25/8/20,2,,
Tanzania,TZA,26/8/20,2,,
Tanzania,TZA,27/8/20,2,,
Tanzania,TZA,28/8/20,2,,
Tanzania,TZA,29/8/20,2,,
Tanzania,TZA,30/8/20,2,,
Tanzania,TZA,31/8/20,2,,
Tanzania,TZA,1/9/20,2,,
Tanzania,TZA,2/9/20,2,,
Tanzania,TZA,3/9/20,2,,
Tanzania,TZA,4/9/20,2,,
Tanzania,TZA,5/9/20,2,,
Tanzania,TZA,6/9/20,2,,
Tanzania,TZA,7/9/20,2,,
Tanzania,TZA,8/9/20,2,,
Tanzania,TZA,9/9/20,2,,
Tanzania,TZA,10/9/20,2,,
Tanzania,TZA,11/9/20,2,,
Tanzania,TZA,12/9/20,2,,
Tanzania,TZA,13/9/20,2,,
Tanzania,TZA,14/9/20,2,,
Tanzania,TZA,15/9/20,2,,
Tanzania,TZA,16/9/20,2,,
Tanzania,TZA,17/9/20,2,,
Tanzania,TZA,18/9/20,2,,
Tanzania,TZA,19/9/20,2,,
Tanzania,TZA,20/9/20,2,,
Tanzania,TZA,21/9/20,2,,
Tanzania,TZA,22/9/20,2,,
Tanzania,TZA,23/9/20,2,,
Tanzania,TZA,24/9/20,2,,
Tanzania,TZA,25/9/20,2,,
Tanzania,TZA,26/9/20,2,,
Tanzania,TZA,27/9/20,2,,
Tanzania,TZA,28/9/20,2,,
Tanzania,TZA,29/9/20,2,,
Tanzania,TZA,30/9/20,2,,
Tanzania,TZA,1/10/20,2,,
Tanzania,TZA,2/10/20,2,,
Tanzania,TZA,3/10/20,2,,
Tanzania,TZA,4/10/20,2,,
Tanzania,TZA,5/10/20,2,,
Tanzania,TZA,6/10/20,2,,
Tanzania,TZA,7/10/20,2,,
Tanzania,TZA,8/10/20,2,,
Tanzania,TZA,9/10/20,2,,
Tanzania,TZA,10/10/20,2,,
Tanzania,TZA,11/10/20,2,,
Tanzania,TZA,12/10/20,2,,
Tanzania,TZA,13/10/20,2,,
Tanzania,TZA,14/10/20,2,,
Tanzania,TZA,15/10/20,2,,
Tanzania,TZA,16/10/20,2,,
Tanzania,TZA,17/10/20,2,,
Tanzania,TZA,18/10/20,2,,
Tanzania,TZA,19/10/20,2,,
Tanzania,TZA,20/10/20,2,,
Tanzania,TZA,21/10/20,2,,
Tanzania,TZA,22/10/20,2,,
Tanzania,TZA,23/10/20,2,,
Tanzania,TZA,24/10/20,2,,
Tanzania,TZA,25/10/20,2,,
Tanzania,TZA,26/10/20,2,,
Tanzania,TZA,27/10/20,2,,
Tanzania,TZA,28/10/20,2,,
Tanzania,TZA,29/10/20,2,,
Tanzania,TZA,30/10/20,2,,
Tanzania,TZA,31/10/20,2,,
Tanzania,TZA,1/11/20,2,,
Tanzania,TZA,2/11/20,2,,
Tanzania,TZA,3/11/20,2,,
Tanzania,TZA,4/11/20,2,,
Tanzania,TZA,5/11/20,2,,
Tanzania,TZA,6/11/20,2,,
Tanzania,TZA,7/11/20,2,,
Tanzania,TZA,8/11/20,2,,
Tanzania,TZA,9/11/20,2,,
Tanzania,TZA,10/11/20,2,,
Tanzania,TZA,11/11/20,2,,
Tanzania,TZA,12/11/20,2,,
Tanzania,TZA,13/11/20,2,,
Tanzania,TZA,14/11/20,2,,
Tanzania,TZA,15/11/20,2,,
Tanzania,TZA,16/11/20,2,,
Tanzania,TZA,17/11/20,2,,
Tanzania,TZA,18/11/20,2,,
Tanzania,TZA,19/11/20,2,,
Tanzania,TZA,20/11/20,2,,
Tanzania,TZA,21/11/20,2,,
Tanzania,TZA,22/11/20,2,,
Tanzania,TZA,23/11/20,2,,
Tanzania,TZA,24/11/20,2,,
Tanzania,TZA,25/11/20,2,,
Tanzania,TZA,26/11/20,2,,
Tanzania,TZA,27/11/20,2,,
Tanzania,TZA,28/11/20,2,,
Tanzania,TZA,29/11/20,2,,
Tanzania,TZA,30/11/20,2,,
Tanzania,TZA,1/12/20,2,,
Tanzania,TZA,2/12/20,2,,
Tanzania,TZA,3/12/20,2,,
Tanzania,TZA,4/12/20,2,,
Tanzania,TZA,5/12/20,2,,
Tanzania,TZA,6/12/20,2,,
Tanzania,TZA,7/12/20,2,,
Tanzania,TZA,8/12/20,2,,
Tanzania,TZA,9/12/20,2,,
Tanzania,TZA,10/12/20,2,,
Tanzania,TZA,11/12/20,2,,
Tanzania,TZA,12/12/20,2,,
Tanzania,TZA,13/12/20,2,,
Tanzania,TZA,14/12/20,2,,
Tanzania,TZA,15/12/20,2,,
Tanzania,TZA,16/12/20,2,,
Tanzania,TZA,17/12/20,2,,
Tanzania,TZA,18/12/20,2,,
Tanzania,TZA,19/12/20,2,,
Tanzania,TZA,20/12/20,2,,
Tanzania,TZA,21/12/20,2,,
Tanzania,TZA,22/12/20,2,,
Tanzania,TZA,23/12/20,2,,
Tanzania,TZA,24/12/20,2,,
Tanzania,TZA,25/12/20,2,,
Tanzania,TZA,26/12/20,2,,
Tanzania,TZA,27/12/20,2,,
Tanzania,TZA,28/12/20,2,,
Tanzania,TZA,29/12/20,2,,
Tanzania,TZA,30/12/20,2,,
Tanzania,TZA,31/12/20,2,,
Tanzania,TZA,1/1/21,2,,
Tanzania,TZA,2/1/21,2,,
Tanzania,TZA,3/1/21,2,,
Tanzania,TZA,4/1/21,2,,
Tanzania,TZA,5/1/21,2,,
Tanzania,TZA,6/1/21,2,,
Tanzania,TZA,7/1/21,2,,
Tanzania,TZA,8/1/21,2,,
Tanzania,TZA,9/1/21,2,,
Tanzania,TZA,10/1/21,2,,
Tanzania,TZA,11/1/21,2,,
Tanzania,TZA,12/1/21,2,,
Tanzania,TZA,13/1/21,2,,
Tanzania,TZA,14/1/21,2,,
Tanzania,TZA,15/1/21,2,,
Tanzania,TZA,16/1/21,2,,
Tanzania,TZA,17/1/21,2,,
Tanzania,TZA,18/1/21,2,,
Tanzania,TZA,19/1/21,2,,
Tanzania,TZA,20/1/21,2,,
Tanzania,TZA,21/1/21,2,,
Tanzania,TZA,22/1/21,2,,
Tanzania,TZA,23/1/21,2,,
Tanzania,TZA,24/1/21,2,,
Tanzania,TZA,25/1/21,2,,
Tanzania,TZA,26/1/21,2,,
Tanzania,TZA,27/1/21,2,,
Tanzania,TZA,28/1/21,2,,
Tanzania,TZA,29/1/21,2,,
Tanzania,TZA,30/1/21,2,,
Tanzania,TZA,31/1/21,2,,
Tanzania,TZA,1/2/21,2,,
Tanzania,TZA,2/2/21,0,,
Tanzania,TZA,3/2/21,0,,
Tanzania,TZA,4/2/21,0,,
Tanzania,TZA,5/2/21,0,,
Tanzania,TZA,6/2/21,0,,
Tanzania,TZA,7/2/21,0,,
Tanzania,TZA,8/2/21,0,,
Tanzania,TZA,9/2/21,0,,
Tanzania,TZA,10/2/21,0,,
Tanzania,TZA,11/2/21,0,,
Tanzania,TZA,12/2/21,0,,
Tanzania,TZA,13/2/21,0,,
Tanzania,TZA,14/2/21,0,,
Tanzania,TZA,15/2/21,0,,
Tanzania,TZA,16/2/21,1,,
Tanzania,TZA,17/2/21,1,,
Tanzania,TZA,18/2/21,1,,
Tanzania,TZA,19/2/21,1,,
Tanzania,TZA,20/2/21,1,,
Tanzania,TZA,21/2/21,1,,
Tanzania,TZA,22/2/21,1,,
Tanzania,TZA,23/2/21,1,,
Tanzania,TZA,24/2/21,1,,
Tanzania,TZA,25/2/21,1,,
Tanzania,TZA,26/2/21,1,,
Tanzania,TZA,27/2/21,1,,
Tanzania,TZA,28/2/21,1,,
Tanzania,TZA,1/3/21,1,,
Tanzania,TZA,2/3/21,1,,
Tanzania,TZA,3/3/21,1,,
Tanzania,TZA,4/3/21,1,,
Tanzania,TZA,5/3/21,1,,
Tanzania,TZA,6/3/21,1,,
Tanzania,TZA,7/3/21,1,,
Tanzania,TZA,8/3/21,1,,
Tanzania,TZA,9/3/21,1,,
Tanzania,TZA,10/3/21,1,,
Tanzania,TZA,11/3/21,1,,
Tanzania,TZA,12/3/21,1,,
Tanzania,TZA,13/3/21,1,,
Tanzania,TZA,14/3/21,1,,
Tanzania,TZA,15/3/21,0,,
Tanzania,TZA,16/3/21,0,,
Tanzania,TZA,17/3/21,0,,
Tanzania,TZA,18/3/21,0,,
Tanzania,TZA,19/3/21,0,,
Tanzania,TZA,20/3/21,0,,
Tanzania,TZA,21/3/21,0,,
Tanzania,TZA,22/3/21,0,,
Tanzania,TZA,23/3/21,0,,
Tanzania,TZA,24/3/21,0,,
Tanzania,TZA,25/3/21,0,,
Tanzania,TZA,26/3/21,0,,
Tanzania,TZA,27/3/21,0,,
Tanzania,TZA,28/3/21,0,,
Tanzania,TZA,29/3/21,0,,
Tanzania,TZA,30/3/21,0,,
Tanzania,TZA,31/3/21,1,,
Tanzania,TZA,1/4/21,1,,
Tanzania,TZA,2/4/21,1,,
Tanzania,TZA,3/4/21,1,,
Tanzania,TZA,4/4/21,1,,
Tanzania,TZA,5/4/21,1,,
Tanzania,TZA,6/4/21,1,,
Tanzania,TZA,7/4/21,1,,
Tanzania,TZA,8/4/21,1,,
Tanzania,TZA,9/4/21,1,,
Tanzania,TZA,10/4/21,1,,
Tanzania,TZA,11/4/21,1,,
Tanzania,TZA,12/4/21,1,,
Tanzania,TZA,13/4/21,0,,
Tanzania,TZA,14/4/21,0,,
Tanzania,TZA,15/4/21,0,,
Tanzania,TZA,16/4/21,0,,
Tanzania,TZA,17/4/21,0,,
Tanzania,TZA,18/4/21,0,,
Tanzania,TZA,19/4/21,0,,
Tanzania,TZA,20/4/21,0,,
Tanzania,TZA,21/4/21,0,,
Tanzania,TZA,22/4/21,0,,
Tanzania,TZA,23/4/21,0,,
Tanzania,TZA,24/4/21,0,,
Tanzania,TZA,25/4/21,0,,
Tanzania,TZA,26/4/21,0,,
Tanzania,TZA,27/4/21,0,,
Tanzania,TZA,28/4/21,0,,
Tanzania,TZA,29/4/21,0,,
Tanzania,TZA,30/4/21,0,,
Tanzania,TZA,1/5/21,0,,
Tanzania,TZA,2/5/21,0,,
Tanzania,TZA,3/5/21,0,,
Tanzania,TZA,4/5/21,0,,
Tanzania,TZA,5/5/21,0,,
